Linea;Nombre_Linea;Ruta;Nombre_Ruta;Destino;Id_Parada;Posicion;Nombre_Parada;Tipo_Servicio;Estación
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;12400;4841;179A13_ce;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;35;5855;083A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;36;6150;081A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;37;6508;079A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;38;6939;077A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;39;7155;075A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;40;7559;073A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;41;7964;070A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;42;8163;137A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;43;8417;140A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;11353;8920;441A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;11354;9151;442A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;45;9343;136A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;46;9522;071A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;47;9929;072A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;48;10309;076A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;12402;10563;074A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;49;10976;078A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;50;11333;080A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;51;11662;082A13;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;12401;12671;180A13_ce;[4] ALIMENTADOR;
82;13-6;527;13-6;Juan Rey- Portal 20 de Julio;11129;16973;Juan_Rey;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;11130;0;Tihuaque;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;227;7402;149A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;13420;7916;595A13_CE;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;228;8126;146A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;229;8504;142A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;13418;8878;134A13_CE;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;221;8928;135A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;222;9283;143A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;223;9640;145A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;224;10242;150A13;[4] ALIMENTADOR;
83;13-9;1822;13-9;Tihuaque- Portal 20 de Julio;11130;17308;Tihuaque;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;11131;0;Resurreccion;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;11355;1643;072A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;13107;1963;316A12_CE;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;235;2597;301A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;236;2928;291A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;237;3234;311A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;238;3583;309A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;239;3846;353A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;240;4062;354A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;241;4363;355A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;242;4811;356A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;243;5085;357A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;244;5502;314A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;11356;5741;302A12;[4] ALIMENTADOR;
84;13-13;1200;13-13;Resurreccion- Portal 20 de Julio;11131;8176;Resurreccion;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11294;0;PLAT.D.DES.;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11790;1550;018A08-ET  Av C. de Cali - CL 52 Sur;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11791;2120;366A08-ET  KR 87 CL 54C Sur ;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11792;2397;271A08-ET KR 87 - CL 56B Sur ;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11793;2702;367A08-ET  CL 57 Sur - KR 87D Bis ;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11794;3142;102A08-ET  KR 88C - CL 57B Sur;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11795;3377;104A08-ET  KR 88C - CL 58C Sur ;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11796;3709;304A09-ET;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11797;4142;266A08-ET  CL 58C Sur - KR87 Bis ;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11304;4573;272A08_ET  KR 87 - CL 56 Sur;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11799;4866;385A08-ET  KR 87 - CL 54 Sur;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11800;5109;329A08-ET CL 52A Sur - KR 86C;[4] ALIMENTADOR;
89; 9-3;399;9-3;La Libertad - Portal Américas;11294;6236;PLAT.D.DES.;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11239;0;ALIM3;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11240;400;559A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11241;811;257A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11242;1281;123B08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11243;1711;185A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11244;2042;184B08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11245;2554;496A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;13271;2901;483A08_Supermanzana 3;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11259;3414;204A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11260;3732;091A08;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11236;4515;DESALIM;[4] ALIMENTADOR;
90;8-1;1388;8-1;Kennedy Central - Banderas;11239;4595;ALIM3;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11237;0;ALIM1;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11248;843;198A08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11249;1227;107A08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11250;1517;199B08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11251;1986;170A08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11252;2820;400A09;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11253;3237;397A09;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11254;3657;516A09;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11255;4519;194A08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11256;4939;106B08;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;13270;5513;190A08_Supermanzana 7;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11236;6298;DESALIM;[4] ALIMENTADOR;
91;8-2;1389;8-2;Kennedy Hospital - Banderas;11237;6334;ALIM1;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11238;0;ALIM2;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11350;1743;430A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11262;2650;114A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11263;3046;006A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11264;3563;008A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11265;3963;220A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11266;4287;127B08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11267;4580;150B08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11268;5016;186A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11269;5397;187A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11270;5764;188A08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11351;6254;064B08;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11236;6925;DESALIM;[4] ALIMENTADOR;
92;8-4;1204;8-4;Corabastos - Banderas;11238;6983;ALIM2;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11237;0;ALIM1;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11272;2597;033A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11273;2946;035B09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11274;3576;037A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;12957;4011;017A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;12958;4718;406A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11709;5154;414A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11710;5458;474A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11711;5960;505A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11712;6156;506A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11280;6759;036A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11281;7169;034A09;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11236;9703;DESALIM;[4] ALIMENTADOR;
93;8-6;1205;8-6;Timiza - Banderas;11237;9739;ALIM1;[4] ALIMENTADOR;
93;8-6;1206;8-6;Timiza - Banderas;11237;0;ALIM1;[4] ALIMENTADOR;
93;8-6;1206;8-6;Timiza - Banderas;11280;3155;036A09;[4] ALIMENTADOR;
93;8-6;1206;8-6;Timiza - Banderas;11281;3565;034A09;[4] ALIMENTADOR;
93;8-6;1206;8-6;Timiza - Banderas;11236;6099;DESALIM;[4] ALIMENTADOR;
93;8-6;1206;8-6;Timiza - Banderas;11237;6135;ALIM1;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11283;0;ALIMENT_1-1;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11217;1610;033A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11218;1958;164B08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11148;2355;165B08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11149;2702;314A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11150;3003;133B08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11151;3333;134A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11152;3562;313A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11153;3838;174B08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11154;4139;176B08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;12903;4532;343A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;13374;4904;346A08;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11142;6780;DESCARGUE_1;[4] ALIMENTADOR;
94;9-1;1190;9-1;Casa Blanca - Portal Américas;11283;6853;ALIMENT_1-1;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11293;0;ALIMENT_3-3;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11156;4606;270A09;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11157;5182;248A09;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11615;5716;219A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11617;6052;470A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11618;6360;600A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11616;6780;248A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11619;7063;243A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11160;7380;285A08;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11282;11926;DESCARGUE_3;[4] ALIMENTADOR;
95;9-2;1525;9-2;Metrovivienda - Portal Américas;11293;12057;ALIMENT_3-3;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11293;0;ALIMENT_3-3;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;12841;2059;543A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11223;2430;080A08 ;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11336;2763;147A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11224;3110;082A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11225;3540;084B08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11226;4078;277A09;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11156;4514;270A09;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11157;5090;248A09;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11615;5624;219A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11617;5960;470A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11618;6268;600A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11616;6688;248A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11619;6971;243A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11160;7288;285A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11227;7864;276A09;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11228;8222;031A09;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11229;8857;579A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11230;9437;083B08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11231;9874;079B08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11232;10211;053A08;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11282;11834;DESCARGUE_3;[4] ALIMENTADOR;
95;9-2;1526;9-2;Metrovivienda - Portal Américas;11293;11965;ALIMENT_3-3;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11286;0;ALIMENT_1-4;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11232;2666;053A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;12842;3041;357A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11162;3311;390A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11163;3799;528A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11164;4079;530A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11165;4479;531A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11166;4772;532A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11167;5175;399A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11168;5466;388A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11169;5989;386A08;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11142;7417;DESCARGUE_1;[4] ALIMENTADOR;
96;9-4;1528;9-4;Patio Bonito - Portal Américas;11286;7557;ALIMENT_1-4;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11292;0;ALIMENT_3-2;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;12841;2083;543A08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11223;2454;080A08 ;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11336;2787;147A08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11224;3134;082A08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11225;3564;084B08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11226;4102;277A09;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11227;5082;276A09;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11228;5440;031A09;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11229;6075;579A08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11230;6655;083B08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11231;7092;079B08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11232;7429;053A08;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11282;9052;DESCARGUE_3;[4] ALIMENTADOR;
97;9-5;1530;9-5;Av Tintal - Portal Américas;11292;9159;ALIMENT_3-2;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11284;0;ALIMENT_1-2;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11217;1586;033A08;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11218;1934;164B08;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11219;2126;034B08;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11220;2534;032B08;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11142;3416;DESCARGUE_1;[4] ALIMENTADOR;
98;9-6;1195;9-6;Av Villavicencio - Portal Américas;11284;3513;ALIMENT_1-2;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11289;0;ALIMENT_2-2;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11173;3672;267A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11174;3889;268A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11175;4240;258A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11176;4501;254A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11212;4872;497B09 ;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11177;5136;255A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11178;5413;265A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11179;5630;293A09;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11287;8584;DESCARGUE_2A;[4] ALIMENTADOR;
99;9-7;1196;9-7;Bosa Independencia - Portal Américas;11289;8638;ALIMENT_2-2;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11291;0;ALIMENT_3-1;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11208;1650;541A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11648;2372;544A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11620;2639;363A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11646;3104;085A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11622;3320;300A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11623;3556;518A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11624;3940;234A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11625;4185;233A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11649;4540;604A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11626;4750;295A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11647;4967;361A08_MC;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11185;5400;362A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11186;5753;525A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11233;6477;540A08;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11282;8329;DESCARGUE_3;[4] ALIMENTADOR;
100;9-8;1197;9-8;Porvenir - Portal Américas;11291;8407;ALIMENT_3-1;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11291;0;ALIMENT_3-1;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11208;1650;541A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11234;2077;098A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11187;2509;144A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11188;3025;280A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11189;3740;281A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11190;4422;293A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11191;4685;290A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11192;5032;353A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11193;5318;282A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11194;5786;279A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11195;6492;143A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11196;6901;097A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11233;7308;540A08;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11282;9160;DESCARGUE_3;[4] ALIMENTADOR;
101;9-9;1531;9-9;Bosa Santafe  - Portal Américas;11291;9238;ALIMENT_3-1;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11285;0;ALIMENT_1-3;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11197;1871;332A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11198;3137;239A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;12712;3693;633A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;13135;4461;610B09_MC;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11200;4870;300A09;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11201;5188;298A09;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11202;5459;297A09;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11203;5903;316A09;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11204;6405;333A09;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;12713;7733;634A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11206;8253;238A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;12904;9500;644A08;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11142;10341;DESCARGUE_1;[4] ALIMENTADOR;
102;9-10;1529;9-10;Roma - Portal Américas;11285;10459;ALIMENT_1-3;[4] ALIMENTADOR;
103; 8-3;1835;8-3;Castilla - Banderas;11139;0;PIR_BANDERAS;[4] ALIMENTADOR;
